kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation,reliability_score
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tephrosia,Tephrosia purpurea,12.3,76.65,0.9156976744186046,0.4678899082568807,0.3220338983050847,0.326555472263868,0.7896253602305475,0.7578288100208769,0.4441260744985673,0.8808933002481389,0.7572115384615384,0.8553054662379421,0.8484848484848485,0.174046285533129,0.1411018628616726,0.0919540229885057,0.4538461538461538,0.1493120700437773,0.1525423728813559,0.0878418846077061,0.012372834753918,0.1387661332780268,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0040521494009866,0.7639924937164303
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Polypogon,Polypogon viridis,19.64041,81.461371,0.9439775910364144,0.1607142857142857,0.9347826086956522,0.0454231944033894,0.6997084548104956,0.9738430583501008,0.053731343283582,0.8501118568232662,0.93125,0.8141025641025641,0.9824561403508772,0.4045879789824426,0.2908268202385849,0.5106382978723404,0.3533834586466165,0.3068161594589784,0.5671641791044776,0.1341014954645746,0.36420395421436,0.3025752246259272,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0022123893805309,0.787353100526851
Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Pistia,Pistia stratiotes,26.912296,75.733897,0.841225626740947,0.3070175438596491,0.7959183673469388,0.0812097174020823,0.6265432098765432,0.852,0.191860465116279,0.7790697674418605,0.828693790149893,0.7046979865771812,0.8989010989010989,0.2351291808531944,0.303218727139722,0.0384615384615384,0.6148148148148148,0.2400059005753061,0.1070110701107011,0.0515813253012048,0.0197287299630086,0.2103990885015705,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1347858197932053,0.7591041941422829
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centratherum,Centratherum punctatum,16.199452,80.057321,0.9114583333333334,0.5794392523364486,0.58,0.2796515937731653,0.7546583850931677,0.769811320754717,0.4597014925373134,0.8507462686567164,0.8015564202334631,0.839622641509434,0.86652977412731,0.0529588766298896,0.0832111436950146,0.0,0.8809523809523809,0.0668441289559302,0.0102564102564102,0.0571374693569677,0.0004224757076468,0.0391725960873507,0.9036144370661716,0.0,1.0,0.0,0.0243596632634784,0.792858838781106
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton bonplandianus,22.398933,87.405151,0.9375,0.4953271028037383,0.46,0.3270014825796886,0.8322981366459627,0.7981132075471699,0.5061728395061729,0.88,0.8151750972762646,0.9044585987261148,0.8788501026694046,0.1323971915747241,0.1026392961876832,0.0909090909090909,0.4523809523809524,0.119047619047619,0.1589743589743589,0.0645404793357237,0.0101284584980237,0.1122466229195801,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0062690309869245,0.7651109617724101
Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Polyalthia,Polyalthia longifolia,27.205272,77.510361,0.9019607843137256,0.75,0.375,0.5949008498583569,0.9591836734693876,0.6720321931589537,0.7671641791044777,0.933184855233853,0.8604166666666667,0.9615384615384616,0.7625272331154684,0.0564117199391172,0.0953250547845142,0.0425531914893617,0.8805970149253731,0.0750681198910081,0.0696517412935323,0.0378599360113757,0.0035379812695109,0.0426581053472403,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.029709228824273,0.7855804150837865
Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus racemosa,12.950928,77.590897,0.9245810055865922,0.1842105263157894,0.8541666666666666,0.0561526870919136,0.6708074534161491,0.936,0.1075581395348837,0.8581730769230769,0.9245689655172412,0.797945205479452,0.9648351648351648,0.6085328122455627,0.4844124700239808,0.0384615384615384,0.6641221374045801,0.5656300484652665,0.047970479704797,0.1165150454863541,0.4446043165467626,0.480853852635521,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0325537885874649,0.7845251875681322
Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Hymenocallis,Hymenocallis littoralis,23.218176,72.667873,0.952513966480447,0.2280701754385964,0.9375,0.0601661828010811,0.7067901234567902,0.96,0.1104651162790697,0.8652482269503546,0.9375,0.8287671232876712,0.9846153846153848,0.5259729685718938,0.3053557154276579,0.1282051282051282,0.4274809160305343,0.3867124394184168,0.2435424354243542,0.1861441567529741,0.3008631319358816,0.3824080142308773,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0026192703461178,0.774703989101972
Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Dactyloctenium,Dactyloctenium aegyptium,20.6614,77.014473,0.9217877094972068,0.4649122807017544,0.3958333333333333,0.3438782660927019,0.8302469135802469,0.766,0.5087209302325582,0.9243498817966904,0.7844827586206896,0.8664383561643836,0.8549450549450549,0.1999674320143299,0.1175059952038369,0.0256410256410256,0.4961832061068702,0.1581179321486268,0.1070110701107011,0.1102169349195241,0.0059597205096588,0.1591143151390319,0.8795180750578437,0.9036144370661716,0.6666666666666666,0.6923076923076923,0.0091674462114125,0.7669007920325651
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Alysicarpus,Alysicarpus vaginalis,10.589493,76.592705,0.9327731092436976,0.3177570093457944,0.7804878048780488,0.0771779141104294,0.7182539682539683,0.9558359621451104,0.1736111111111111,0.7744107744107744,0.8896551724137931,0.7757847533632287,0.9701986754966888,0.2971502219676357,0.2221318144833197,0.0975609756097561,0.4375,0.2538175815105241,0.2682926829268293,0.0753239740820734,0.2815454171804357,0.221052830473887,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0258936110329299,0.7661788317614612
Plantae,Tracheophyta,Magnoliopsida,Malvales,Bixaceae,Bixa,Bixa orellana,13.087367,77.609935,0.9243697478991596,0.5714285714285714,0.5208333333333334,0.2808439972648237,0.9008746355685132,0.8169014084507042,0.4925373134328358,0.8552338530066815,0.8375,0.8942307692307693,0.8888888888888888,0.0703006088280061,0.0672023374726077,0.0425531914893617,0.5,0.0677111716621253,0.0646766169154228,0.0264841805901173,0.0052029136316337,0.0479116422679303,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.086441213653603,0.7692563434647803
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura,Datura stramonium,29.505437,79.615954,0.716374269005848,0.2589285714285714,0.8372093023255814,0.0665844636251541,0.4405144694533762,0.7736263736263737,0.1246006389776357,0.7452830188679245,0.7022900763358778,0.5463917525773195,0.7858823529411765,0.4027635619242579,0.2376154492023509,0.4390243902439024,0.3658536585365853,0.2778478352248844,0.4747474747474747,0.305982905982906,0.0529032258064516,0.2768446310737852,0.6024096247107811,0.6265059867191088,0.6666666666666666,0.3846153846153846,0.2849063962558502,0.7646197753201027
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Linderniaceae,Torenia,Torenia crustacea,10.126569,76.330737,0.9162011173184358,0.5964912280701754,0.3958333333333333,0.3833216538192011,0.9351851851851852,0.758,0.6191860465116279,0.8817966903073287,0.7887931034482759,0.9315068493150684,0.8593406593406593,0.2284644194756554,0.1674660271782574,0.0512820512820512,0.6717557251908397,0.213449111470113,0.084870848708487,0.0871238628411476,0.0047266748869708,0.1656680086134257,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0510757717492984,0.7764540813962199
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gliricidia,Gliricidia sepium,26.79189,92.704445,0.9201680672268908,0.4579439252336448,0.4390243902439024,0.2852760736196319,0.7619047619047619,0.786096256684492,0.4276094276094276,0.8833333333333333,0.7342192691029901,0.8340807174887892,0.8765060240963856,0.1969139297848244,0.1315473810475809,0.0930232558139534,0.4692307692307692,0.1827739587545491,0.2303370786516854,0.0691144708423326,0.0110974106041923,0.1447792340924068,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0166056853363354,0.7650362435885817
Plantae,Tracheophyta,Polypodiopsida,Salviniales,Salviniaceae,Salvinia,Salvinia molesta,10.132869,76.31621,0.9553072625698324,0.4736842105263157,0.5,0.2863149464410852,0.8487654320987654,0.824,0.4418604651162791,0.9207459207459208,0.8369098712446352,0.9178082191780822,0.90989010989011,0.2298166613058861,0.1326938449240607,0.0641025641025641,0.4586466165413533,0.1817447495961227,0.1549815498154981,0.0948578728840626,0.0102753801890669,0.1716853835707973,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0065481758652946,0.7690695089896634
Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus pilosus,22.466667,78.433333,0.7813267813267813,0.5321100917431193,0.303030303030303,0.3667433676231727,0.7319884726224783,0.6855241264559068,0.4611973392461197,0.7977272727272727,0.7632027257240205,0.7588424437299035,0.7402826855123675,0.1382225509880587,0.1605231866825208,0.160919540229885,0.5307692307692308,0.1311757348342714,0.3322033898305084,0.1113994809343182,0.0478416277151498,0.12053165888409,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.1865750528541226,0.7588088530377538
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Nerium,Nerium oleander,13.046542,77.513466,0.9363867684478372,0.2436974789915966,0.3823529411764705,0.2138265163514394,0.723943661971831,0.8500948766603416,0.2742857142857143,0.8895966029723992,0.8393574297188755,0.8382352941176471,0.9141104294478528,0.1228961258838761,0.0853080568720379,0.0388888888888888,0.5266272189349113,0.0994410120623712,0.065359477124183,0.0437476530229064,0.0083298625572678,0.1048364766329262,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0112456747404844,0.7726698720326194
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Strobilanthes,Strobilanthes callosa,19.425148,72.916602,0.9441340782122905,0.1929824561403508,0.8541666666666666,0.0580612757408337,0.6956521739130435,0.95,0.1107871720116618,0.8728606356968215,0.9396551724137931,0.8253424657534246,0.9824175824175824,0.5888291809151603,0.4600319744204636,0.0384615384615384,0.6564885496183206,0.5401857835218093,0.044280442804428,0.1325922985311631,0.4254881808838643,0.4818405624222735,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.003391746749576,0.7847478485008978
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Caricaceae,Carica,Carica papaya,26.453281,91.44844,0.9512987012987012,0.5833333333333334,0.6530612244897959,0.1907990314769976,0.8655172413793103,0.8644444444444445,0.4104234527687296,0.8708920187793427,0.898936170212766,0.859375,0.9376558603491272,0.0563037974683544,0.0557206537890044,0.0,0.5,0.0551005212211466,0.0260416666666666,0.0045696877380045,0.0036991368680641,0.0347938541121409,0.8192771125867657,0.8915662560620077,1.0,0.2307692307692307,0.0890122086570477,0.778614036238513
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum violaceum,22.53333,88.36667,0.9156976744186046,0.4678899082568807,0.4090909090909091,0.3203139776811046,0.7623762376237624,0.7578288100208769,0.4441260744985673,0.9125964010282775,0.7487562189054726,0.8472222222222222,0.8484848484848485,0.2247386759581881,0.1812865497076023,0.1,0.4538461538461538,0.203578442068514,0.1636363636363636,0.1219174286505957,0.0121012101210121,0.1670670536005996,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.0044052863436123,0.7610919495912235
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Bougainvillea,Bougainvillea glabra,15.461935,73.845338,0.8732394366197183,0.6785714285714286,0.6304347826086957,0.201019367991845,0.8104956268221575,0.7746478873239436,0.4640718562874251,0.8076062639821029,0.85,0.8,0.8837719298245614,0.1196975522235037,0.1373920197449609,0.0,0.6466165413533834,0.1269598470363288,0.0099502487562189,0.0448639372395194,0.0063371356147021,0.0828189488293947,0.7710843311198514,0.8192771125867657,0.6666666666666666,0.6923076923076923,0.1049304677623261,0.7660734717888477
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cicer,Cicer arietinum,24.15,88.43,0.9099378881987578,0.7155963302752294,0.54,0.304438149197356,0.934375,0.779510022271715,0.5856697819314641,0.8530066815144766,0.776,0.8983050847457628,0.8735362997658079,0.0958023699538059,0.0930743862220593,0.1428571428571428,0.6638655462184874,0.1018929310854776,0.088235294117647,0.0332389046270066,0.008248556502612,0.0565337703093357,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.103529875764149,0.769744946029592
Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris tectorum,31.114466,77.141224,0.3652173913043478,0.2336448598130841,0.0,0.5452538631346578,0.209090909090909,0.4325068870523416,0.4813559322033898,0.6225895316804407,0.3561643835616438,0.2419354838709677,0.401840490797546,0.248968105065666,0.2073560767590618,0.3170731707317073,0.464,0.2015503875968992,0.478494623655914,0.2327894946279347,0.0448171569975254,0.2758316532258064,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.622354694485842,0.7934030122186596
Plantae,Tracheophyta,Liliopsida,Zingiberales,Costaceae,Hellenia,Hellenia speciosa,11.16254,75.879425,0.8687150837988827,0.6491228070175439,0.4166666666666667,0.515318935208438,0.8788819875776398,0.696,0.6511627906976745,0.9326923076923076,0.8426724137931034,0.8767123287671232,0.7670329670329671,0.2380719752483309,0.1870503597122302,0.0512820512820512,0.6870229007633588,0.2245557350565428,0.1697416974169741,0.2365290412876137,0.0145940390544707,0.1762007302687014,0.6144578057149449,0.5903614437066171,0.6666666666666666,0.6923076923076923,0.0404115996258185,0.7685028758461669
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Pigea,Pigea enneasperma,10.065152,77.979786,0.9301675977653632,0.0964912280701754,0.9166666666666666,0.0394433877264991,0.6450617283950617,0.964,0.0465116279069767,0.8770685579196218,0.9245689655172412,0.797945205479452,0.978021978021978,0.2791076371926396,0.1243005595523581,0.2948717948717949,0.1984732824427481,0.1437802907915993,0.3284132841328413,0.1210636808957312,0.0581586518701192,0.2020176013481883,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.0048643592142188,0.7857464220206635
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Acanthus,Acanthus ilicifolius,9.790411,76.30465,0.9508599508599508,0.1926605504587156,0.7575757575757576,0.0393205197617758,0.7340153452685422,0.9650582362728786,0.0643015521064301,0.8377777777777777,0.9404761904761904,0.8402203856749312,0.9858657243816256,0.3409877319911922,0.2819504522217853,0.264367816091954,0.366412213740458,0.2742910274291027,0.376271186440678,0.1120381406436233,0.2790793259350596,0.2608613673145515,0.6506024061776953,0.6265059867191088,0.3333333333333333,0.9230769230769232,0.002050020500205,0.7788187323523149
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Thespesia,Thespesia lampas,18.979346,73.202619,0.947075208913649,0.1929824561403508,0.9387755102040816,0.0475954387704511,0.6851851851851852,0.96,0.0901162790697674,0.8813953488372093,0.9271948608137044,0.8120805369127517,0.9824175824175824,0.4521604938271605,0.2882775119617224,0.2435897435897435,0.3925925925925926,0.3631971008657137,0.3690036900369003,0.1512627619559376,0.2864775996711878,0.3138871274571972,0.8795180750578437,0.9036144370661716,0.6666666666666666,0.6923076923076923,0.0012924667651403,0.7759853319723603
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Rivina,Rivina humilis,30.7465,76.76902,0.8722358722358723,0.7798165137614679,0.3484848484848485,0.4230508933405522,0.9104859335038364,0.7071547420965059,0.5609756097560976,0.9,0.9319727891156464,0.9228650137741048,0.784452296819788,0.1044353570305127,0.1120723554856468,0.0919540229885057,0.6030534351145038,0.1121958778862544,0.2,0.0717123559793404,0.021167283189478,0.0808436404783982,0.9638553995372496,0.9759036379916722,0.6666666666666666,0.6923076923076923,0.048517151838185,0.7764562638532877
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Calotropis,Calotropis procera,25.181355,72.7238,0.9549295774647888,0.2857142857142857,0.8260869565217391,0.0872318692543411,0.7531645569620253,0.9715447154471544,0.1419939577039275,0.8619909502262444,0.9541666666666668,0.8430034129692833,0.9846491228070176,0.3250032038959374,0.3048128342245989,0.0425531914893617,0.4962406015037593,0.3055449330783938,0.1313131313131313,0.0762441774944839,0.3430502746092099,0.2487990209509196,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0172744721689059,0.7714778653445636
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Catharanthus,Catharanthus roseus,17.489604,78.386489,0.9131652661064426,0.5714285714285714,0.5208333333333334,0.2764481781772003,0.8862973760932945,0.8088531187122736,0.4895522388059701,0.8485523385300668,0.83125,0.8814102564102564,0.8823529411764706,0.0721080669710806,0.0664718772826881,0.0425531914893617,0.5185185185185185,0.0717983651226158,0.0646766169154228,0.0252399573409171,0.0052029136316337,0.0508149126714696,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0926042983565107,0.7681880584761084
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora foetida,12.995288,78.245467,0.8829516539440203,0.4117647058823529,0.3970588235294117,0.3296375663840492,0.6901408450704225,0.7495256166982922,0.3914285714285714,0.8789808917197452,0.7550200803212851,0.8205882352941176,0.8282208588957055,0.167513195896823,0.1159314619030258,0.0277777777777777,0.4911242603550296,0.1322447778758458,0.0522875816993464,0.139504318437852,0.0066638900458142,0.161200504568809,0.6144578057149449,0.6024096247107811,0.6666666666666666,0.3846153846153846,0.0115916955017301,0.7608128687957018
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha integerrima,21.436767,73.253496,0.7314814814814815,0.5981308411214953,0.2926829268292683,0.5320204023802777,0.7441860465116279,0.5566666666666666,0.6666666666666666,0.7347670250896058,0.4924242424242424,0.6935483870967742,0.6722408026755853,0.1993000874890638,0.1107942973523421,0.1666666666666666,0.5390625,0.1557851239669421,0.1829268292682926,0.082679971489665,0.0102774922918807,0.1448296757996797,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.2640819312362838,0.7661111979909548
Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abutilon,Abutilon persicum,10.35954,76.927146,0.8052325581395349,0.3035714285714285,0.8723404255319149,0.0532816168214759,0.5709779179810726,0.853448275862069,0.1341463414634146,0.7925925925925926,0.7954545454545454,0.6466431095406361,0.864367816091954,0.3015791280466872,0.1526778577138289,0.5121951219512195,0.2635658914728682,0.1787156704361874,0.3910891089108911,0.1057924376508447,0.0524152106885919,0.3065775094967997,0.6024096247107811,0.6265059867191088,0.6666666666666666,0.3846153846153846,0.1887946340501085,0.7670414665139106
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum pseudocapsicum,10.255637,77.428421,0.9414758269720102,0.5462184873949579,0.3235294117647059,0.349110220814311,0.9380281690140844,0.7912713472485768,0.58,0.8662420382165605,0.8112449799196787,0.9352941176470588,0.885480572597137,0.1221989841649238,0.1305140357273058,0.0166666666666666,0.7337278106508875,0.1326860841423948,0.0261437908496732,0.0422455876830642,0.0033319450229071,0.0874073162477309,0.7590361501156876,0.7349397306571012,0.3333333333333333,0.7692307692307693,0.0430795847750865,0.7769291162640714
Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus benjamina,30.547436,76.015126,0.9389312977099236,0.2605042016806723,0.4705882352941176,0.1377993105375943,0.723943661971831,0.8823529411764706,0.2257142857142857,0.8768577494692145,0.8755020080321285,0.8294117647058824,0.9386503067484664,0.2449955183746638,0.3266496536638716,0.0,0.8520710059171598,0.294792586054722,0.0016339869281045,0.0965076980848666,0.0004164931278633,0.1502630526412946,0.8795180750578437,0.9036144370661716,0.6666666666666666,0.6923076923076923,0.001038062283737,0.7714068668067728
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum melongena,25.03,88.14,0.8986301369863013,0.5309734513274337,0.5,0.1626433031969428,0.7963525835866262,0.8427184466019417,0.3667621776504298,0.8172043010752689,0.8929292929292929,0.8032258064516129,0.9152542372881356,0.0571884029092358,0.0445255474452554,0.0,0.4178082191780822,0.0407712687665587,0.0049019607843137,0.021608417888012,0.0064556434818825,0.0364851134579266,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1192392099487929,0.7690241213415367
Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Zephyranthes,Zephyranthes candida,20.590097,74.371597,0.6119791666666666,0.5514018691588785,0.32,0.6595626389918459,0.5714285714285714,0.5207547169811321,0.6776119402985075,0.4029850746268656,0.5992217898832685,0.6446540880503144,0.5277207392197125,0.0784353059177532,0.0465542521994134,0.6590909090909091,0.0634920634920634,0.0442176870748299,0.5794871794871795,0.0211360634081902,0.0483734685255597,0.1152279817430191,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.3057495969908651,0.7890038807544048
Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens walleriana,10.113053,77.125275,0.84593837535014,0.5446428571428571,0.75,0.1453550844974113,0.7346938775510204,0.8128772635814889,0.3283582089552239,0.7884187082405345,0.8458333333333333,0.7467948717948718,0.8671023965141612,0.0722031963470319,0.0628195763330898,0.0212765957446808,0.3507462686567164,0.0569482288828337,0.0696517412935323,0.0225737646640597,0.0151925078043704,0.0586030507381065,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1463337547408343,0.765578426977371
Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia hirsuta,17.620973,74.052174,0.8662790697674418,0.4464285714285714,0.723404255319149,0.1122125702606029,0.7160883280757098,0.853448275862069,0.274390243902439,0.8222222222222222,0.8484848484848485,0.7561837455830389,0.9126436781609196,0.523686920700309,0.5207833733013589,0.0,0.8837209302325582,0.5155492730210016,0.0247524752475247,0.0362027353177795,0.0096608427543679,0.4901389394806681,0.5783132627024533,0.5783132627024533,0.6666666666666666,0.3846153846153846,0.119550207141448,0.7688531170939784
Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Trichotosia,Trichotosia pulvinata,27.75,88.5,0.9505813953488372,0.0458715596330275,0.6896551724137931,0.0148050974512743,0.684971098265896,0.9895615866388308,0.0200573065902578,0.8637532133676092,0.9423076923076924,0.8,0.9976689976689976,0.3392857142857143,0.1557682083997873,0.3563218390804598,0.1153846153846153,0.1808858826096443,0.5864406779661017,0.0401773344416735,0.2502750275027502,0.2718467126631176,0.5662650242480307,0.5903614437066171,0.6666666666666666,0.7692307692307693,0.0049330514446793,0.785571313147602
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum americanum,8.183284,77.4119,0.9497206703910616,0.7368421052631579,0.5,0.3540894984482931,0.9753086419753086,0.776,0.6308139534883721,0.8912529550827423,0.961206896551724,0.9691780821917808,0.8989010989010989,0.1108939912066438,0.079136690647482,0.0512820512820512,0.6335877862595419,0.1011712439418416,0.062730627306273,0.0475857242827151,0.0047266748869708,0.0555659582436101,0.9518072185330858,0.9759036379916722,1.0,0.2307692307692307,0.0551917680074836,0.7846387260977963
Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Azadirachta,Azadirachta indica,20.985823,75.569012,0.924791086350975,0.2543859649122807,0.7755102040816326,0.0816063460585027,0.6820987654320988,0.902,0.1715116279069767,0.8651162790697674,0.8907922912205567,0.7986577181208053,0.9604395604395604,0.3792309232926096,0.5164594001463058,0.0,0.8074074074074075,0.4674730786251659,0.003690036900369,0.1713102409638554,0.0016440608302507,0.28569889825814,0.5903614437066171,0.6024096247107811,0.6666666666666666,0.2307692307692307,0.0260339734121122,0.7731037188775488
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Tecoma,Tecoma stans,30.13211,74.788737,0.9122137404580152,0.5277777777777778,0.7555555555555555,0.1673886138613861,0.7689655172413793,0.8571428571428571,0.3094462540716612,0.8661971830985915,0.8438438438438438,0.80078125,0.9153439153439152,0.0770947453844593,0.0672362555720653,0.1162790697674418,0.2923076923076923,0.0604616530156366,0.1276595744680851,0.0281797410510281,0.0312371557747636,0.0510889194153328,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0976945902761926,0.7683707165358561
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,Sphagneticola trilobata,24.534054,73.720643,0.8723958333333334,0.7663551401869159,0.48,0.4043736100815419,0.8566978193146417,0.7,0.6882716049382716,0.82,0.7431906614785992,0.8662420382165605,0.8049281314168378,0.1071920165175498,0.0968058968058968,0.0227272727272727,0.7777777777777778,0.1118701964133219,0.032258064516129,0.0274027005559968,0.0014822134387351,0.0742844658072973,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.1096184846856528,0.7731598330612508
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,Sphagneticola trilobata,16.523291,80.641243,0.9185750636132316,0.6302521008403361,0.2794117647058823,0.510668033168732,0.9549295774647888,0.7210626185958254,0.7028571428571428,0.9087048832271762,0.8855421686746988,0.9382352941176472,0.8098159509202454,0.0997908574843143,0.1130149471381698,0.0111111111111111,0.7869822485207101,0.1203295086790232,0.0359477124183006,0.0180247840781073,0.0070803831736776,0.0707011660462111,0.746987911661265,0.746987911661265,0.6666666666666666,0.3846153846153846,0.0155709342560553,0.7790651950720965
Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Clitoria,Clitoria ternatea,13.023628,80.243458,0.8515406162464986,0.5446428571428571,0.7391304347826086,0.1491772588432358,0.7405247813411079,0.8169014084507042,0.3283582089552239,0.7941834451901566,0.85,0.7532051282051282,0.875,0.0888119953863898,0.0604689428218839,0.0212765957446808,0.3533834586466165,0.0690514326392596,0.0547263681592039,0.0281931846040696,0.0135275754422476,0.0673422150941333,0.746987911661265,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.1439633375474083,0.7652703279212647
Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Phoenix,Phoenix dactylifera,12.994079,80.236464,0.9187675070028012,0.5803571428571429,0.5208333333333334,0.2771319722574973,0.8892128279883382,0.8088531187122736,0.4925373134328358,0.8530066815144766,0.8333333333333334,0.8878205128205128,0.8903508771929824,0.0715217173237034,0.0603732162458836,0.0638297872340425,0.4925373134328358,0.0711754282339043,0.0796019900497512,0.0257906626506024,0.0060353798126951,0.0480959768967265,0.7710843311198514,0.7590361501156876,0.6666666666666666,0.3846153846153846,0.0889696586599241,0.7685290957194201
